State,County,Year,Poverty Rate
Louisiana,Ouachita Parish,2009,23.2
Louisiana,Plaquemines Parish,2018,19.6
Louisiana,Plaquemines Parish,2017,19.3
Louisiana,Plaquemines Parish,2016,17.2
Louisiana,Plaquemines Parish,2015,16.2
Louisiana,Plaquemines Parish,2014,16.2
Louisiana,Plaquemines Parish,2013,12.1
Louisiana,Plaquemines Parish,2012,11.0
Louisiana,Plaquemines Parish,2011,11.0
Louisiana,Plaquemines Parish,2010,11.0
Louisiana,Plaquemines Parish,2009,9.9
Louisiana,Pointe Coupee Parish,2018,18.3
Louisiana,Pointe Coupee Parish,2017,17.5
Louisiana,Pointe Coupee Parish,2016,18.9
Louisiana,Pointe Coupee Parish,2015,19.6
Louisiana,Pointe Coupee Parish,2014,19.6
Louisiana,Pointe Coupee Parish,2013,16.8
Louisiana,Pointe Coupee Parish,2012,18.5
Louisiana,Pointe Coupee Parish,2011,18.5
Louisiana,Pointe Coupee Parish,2010,18.5
Louisiana,Pointe Coupee Parish,2009,18.5
Louisiana,Rapides Parish,2018,19.4
Louisiana,Rapides Parish,2017,19.6
Louisiana,Rapides Parish,2016,20.1
Louisiana,Rapides Parish,2015,20.8
Louisiana,Rapides Parish,2014,20.8
Louisiana,Rapides Parish,2013,19.9
Louisiana,Rapides Parish,2012,19.9
Louisiana,Rapides Parish,2011,19.9
Louisiana,Rapides Parish,2010,19.9
Louisiana,Rapides Parish,2009,16.3
Louisiana,Red River Parish,2018,23.6
Louisiana,Red River Parish,2017,20.4
Louisiana,Red River Parish,2016,22.8
Louisiana,Red River Parish,2015,22.3
Louisiana,Red River Parish,2014,22.3
Louisiana,Red River Parish,2013,21.8
Louisiana,Red River Parish,2012,21.0
Louisiana,Red River Parish,2011,21.0
Louisiana,Red River Parish,2010,21.0
Louisiana,Red River Parish,2009,21.0
Louisiana,Richland Parish,2018,28.9
Louisiana,Richland Parish,2017,28.2
Louisiana,Richland Parish,2016,24.0
Louisiana,Richland Parish,2015,20.9
Louisiana,Richland Parish,2014,20.9
Louisiana,Richland Parish,2013,18.6
Louisiana,Richland Parish,2012,20.2
Louisiana,Richland Parish,2011,20.2
Louisiana,Richland Parish,2010,20.2
Louisiana,Richland Parish,2009,20.2
Louisiana,Sabine Parish,2018,19.5
Louisiana,Sabine Parish,2017,19.6
Louisiana,Sabine Parish,2016,19.5
Louisiana,Sabine Parish,2015,19.5
Louisiana,Sabine Parish,2014,19.5
Louisiana,Sabine Parish,2013,19.6
Louisiana,Sabine Parish,2012,21.2
Louisiana,Sabine Parish,2011,21.2
Louisiana,Sabine Parish,2010,21.2
Louisiana,Sabine Parish,2009,21.2
Louisiana,St. Bernard Parish,2018,19.7
Louisiana,St. Bernard Parish,2017,19.7
Louisiana,St. Bernard Parish,2016,20.1
Louisiana,St. Bernard Parish,2015,19.3
Louisiana,St. Bernard Parish,2014,19.3
Louisiana,St. Bernard Parish,2013,17.2
Louisiana,St. Bernard Parish,2012,18.2
Louisiana,St. Bernard Parish,2011,18.2
Louisiana,St. Bernard Parish,2010,18.2
Louisiana,St. Bernard Parish,2009,18.2
Louisiana,St. Charles Parish,2018,11.6
Louisiana,St. Charles Parish,2017,12.2
Louisiana,St. Charles Parish,2016,12.6
Louisiana,St. Charles Parish,2015,11.8
Louisiana,St. Charles Parish,2014,11.8
Louisiana,St. Charles Parish,2013,12.7
Louisiana,St. Charles Parish,2012,12.8
Louisiana,St. Charles Parish,2011,12.8
Louisiana,St. Charles Parish,2010,12.8
Louisiana,St. Charles Parish,2009,12.8
Louisiana,St. Helena Parish,2018,20.9
Louisiana,St. Helena Parish,2017,26.5
Louisiana,St. Helena Parish,2016,27.6
Louisiana,St. Helena Parish,2015,26.9
Louisiana,St. Helena Parish,2014,26.9
Louisiana,St. Helena Parish,2013,25.3
Louisiana,St. Helena Parish,2012,26.1
Louisiana,St. Helena Parish,2011,26.1
Louisiana,St. Helena Parish,2010,26.1
Louisiana,St. Helena Parish,2009,26.1
Louisiana,St. James Parish,2018,16.7
Louisiana,St. James Parish,2017,15.6
Louisiana,St. James Parish,2016,16.4
Louisiana,St. James Parish,2015,18.0
Louisiana,St. James Parish,2014,18.0
Louisiana,St. James Parish,2013,15.1
Louisiana,St. James Parish,2012,16.0
Louisiana,St. James Parish,2011,16.0
Louisiana,St. James Parish,2010,16.0
Louisiana,St. James Parish,2009,16.0
Louisiana,St. John the Baptist Parish,2018,19.0
Louisiana,St. John the Baptist Parish,2017,17.9
Louisiana,St. John the Baptist Parish,2016,18.2
Louisiana,St. John the Baptist Parish,2015,18.2
Louisiana,St. John the Baptist Parish,2014,18.2
Louisiana,St. John the Baptist Parish,2013,16.1
Louisiana,St. John the Baptist Parish,2012,15.8
Louisiana,St. John the Baptist Parish,2011,15.8
Louisiana,St. John the Baptist Parish,2010,15.8
Louisiana,St. John the Baptist Parish,2009,15.8
Louisiana,St. Landry Parish,2018,28.7
Louisiana,St. Landry Parish,2017,27.9
Louisiana,St. Landry Parish,2016,28.0
Louisiana,St. Landry Parish,2015,27.9
Louisiana,St. Landry Parish,2014,27.9
Louisiana,St. Landry Parish,2013,26.8
Louisiana,St. Landry Parish,2012,26.4
Louisiana,St. Landry Parish,2011,26.4
Louisiana,St. Landry Parish,2010,26.4
Louisiana,St. Landry Parish,2009,26.4
Louisiana,St. Martin Parish,2018,17.6
Louisiana,St. Martin Parish,2017,17.7
Louisiana,St. Martin Parish,2016,17.3
Louisiana,St. Martin Parish,2015,17.9
Louisiana,St. Martin Parish,2014,17.9
Louisiana,St. Martin Parish,2013,18.2
Louisiana,St. Martin Parish,2012,18.1
Louisiana,St. Martin Parish,2011,18.1
Louisiana,St. Martin Parish,2010,18.1
Louisiana,St. Martin Parish,2009,18.1
Louisiana,St. Mary Parish,2018,19.0
Louisiana,St. Mary Parish,2017,19.5
Louisiana,St. Mary Parish,2016,21.6
Louisiana,St. Mary Parish,2015,22.4
Louisiana,St. Mary Parish,2014,22.4
Louisiana,St. Mary Parish,2013,21.0
Louisiana,St. Mary Parish,2012,20.3
Louisiana,St. Mary Parish,2011,20.3
Louisiana,St. Mary Parish,2010,20.3
Louisiana,St. Mary Parish,2009,20.3
Louisiana,St. Tammany Parish,2018,11.0
Louisiana,St. Tammany Parish,2017,10.8
Louisiana,St. Tammany Parish,2016,11.1
Louisiana,St. Tammany Parish,2015,11.4
Louisiana,St. Tammany Parish,2014,11.4
Louisiana,St. Tammany Parish,2013,10.6
Louisiana,St. Tammany Parish,2012,10.8
Louisiana,St. Tammany Parish,2011,10.8
Louisiana,St. Tammany Parish,2010,10.8
Louisiana,St. Tammany Parish,2009,10.8
Louisiana,Tangipahoa Parish,2018,22.0
Louisiana,Tangipahoa Parish,2017,21.9
Louisiana,Tangipahoa Parish,2016,22.3
Louisiana,Tangipahoa Parish,2015,22.2
Louisiana,Tangipahoa Parish,2014,22.2
Louisiana,Tangipahoa Parish,2013,21.7
Louisiana,Tangipahoa Parish,2012,22.1
Louisiana,Tangipahoa Parish,2011,22.1
Louisiana,Tangipahoa Parish,2010,22.1
Louisiana,Tangipahoa Parish,2009,20.1
Louisiana,Tensas Parish,2018,40.0
Louisiana,Tensas Parish,2017,38.0
Louisiana,Tensas Parish,2016,33.8
Louisiana,Tensas Parish,2015,35.4
Louisiana,Tensas Parish,2014,35.4
Louisiana,Tensas Parish,2013,30.4
Louisiana,Tensas Parish,2012,30.9
Louisiana,Tensas Parish,2011,30.9
Louisiana,Tensas Parish,2010,30.9
Louisiana,Tensas Parish,2009,30.9
Louisiana,Terrebonne Parish,2018,21.6
Louisiana,Terrebonne Parish,2017,20.1
Louisiana,Terrebonne Parish,2016,20.2
Louisiana,Terrebonne Parish,2015,19.5
Louisiana,Terrebonne Parish,2014,19.5
Louisiana,Terrebonne Parish,2013,17.1
Louisiana,Terrebonne Parish,2012,16.8
Louisiana,Terrebonne Parish,2011,16.8
Louisiana,Terrebonne Parish,2010,16.8
Louisiana,Terrebonne Parish,2009,16.8
Louisiana,Union Parish,2018,18.5
Louisiana,Union Parish,2017,22.0
Louisiana,Union Parish,2016,24.9
Louisiana,Union Parish,2015,28.1
Louisiana,Union Parish,2014,28.1
Louisiana,Union Parish,2013,25.5
Louisiana,Union Parish,2012,25.2
Louisiana,Union Parish,2011,25.2
Louisiana,Union Parish,2010,25.2
Louisiana,Union Parish,2009,25.2
Louisiana,Vermilion Parish,2018,17.6
Louisiana,Vermilion Parish,2017,17.9
Louisiana,Vermilion Parish,2016,17.3
Louisiana,Vermilion Parish,2015,17.8
Louisiana,Vermilion Parish,2014,17.8
Louisiana,Vermilion Parish,2013,15.3
Louisiana,Vermilion Parish,2012,16.9
Louisiana,Vermilion Parish,2011,16.9
Louisiana,Vermilion Parish,2010,16.9
Louisiana,Vermilion Parish,2009,16.9
Louisiana,Vernon Parish,2018,17.2
Louisiana,Vernon Parish,2017,16.9
Louisiana,Vernon Parish,2016,14.5
Louisiana,Vernon Parish,2015,14.7
Louisiana,Vernon Parish,2014,14.7
Louisiana,Vernon Parish,2013,13.5
Louisiana,Vernon Parish,2012,12.7
Louisiana,Vernon Parish,2011,12.7
Louisiana,Vernon Parish,2010,12.7
Louisiana,Vernon Parish,2009,12.7
Louisiana,Washington Parish,2018,26.8
Louisiana,Washington Parish,2017,26.3
Louisiana,Washington Parish,2016,26.4
Louisiana,Washington Parish,2015,26.4
Louisiana,Washington Parish,2014,26.4
Louisiana,Washington Parish,2013,22.8
Louisiana,Washington Parish,2012,26.8
Louisiana,Washington Parish,2011,23.9
Louisiana,Washington Parish,2010,22.8
Louisiana,Washington Parish,2009,21.8
Louisiana,Webster Parish,2018,26.3
Louisiana,Webster Parish,2017,24.9
Louisiana,Webster Parish,2016,24.7
Louisiana,Webster Parish,2015,23.6
Louisiana,Webster Parish,2014,23.6
Louisiana,Webster Parish,2013,19.9
Louisiana,Webster Parish,2012,21.6
Louisiana,Webster Parish,2011,21.6
Louisiana,Webster Parish,2010,21.6
Louisiana,Webster Parish,2009,21.6
Louisiana,West Baton Rouge Parish,2018,15.7
Louisiana,West Baton Rouge Parish,2017,17.9
Louisiana,West Baton Rouge Parish,2016,20.3
Louisiana,West Baton Rouge Parish,2015,19.4
Louisiana,West Baton Rouge Parish,2014,19.4
Louisiana,West Baton Rouge Parish,2013,14.6
Louisiana,West Baton Rouge Parish,2012,14.9
Louisiana,West Baton Rouge Parish,2011,14.9
Louisiana,West Baton Rouge Parish,2010,14.9
Louisiana,West Baton Rouge Parish,2009,14.9
Louisiana,West Carroll Parish,2018,22.7
Louisiana,West Carroll Parish,2017,22.0
Louisiana,West Carroll Parish,2016,24.0
Louisiana,West Carroll Parish,2015,25.8
Louisiana,West Carroll Parish,2014,25.8
Louisiana,West Carroll Parish,2013,21.4
Louisiana,West Carroll Parish,2012,22.6
Louisiana,West Carroll Parish,2011,22.6
Louisiana,West Carroll Parish,2010,22.6
Louisiana,West Carroll Parish,2009,22.6
Louisiana,West Feliciana Parish,2018,14.7
Louisiana,West Feliciana Parish,2017,12.5
Louisiana,West Feliciana Parish,2016,15.6
Louisiana,West Feliciana Parish,2015,16.0
Louisiana,West Feliciana Parish,2014,16.0
Louisiana,West Feliciana Parish,2013,16.6
Louisiana,West Feliciana Parish,2012,15.3
Louisiana,West Feliciana Parish,2011,15.3
Louisiana,West Feliciana Parish,2010,15.3
Louisiana,West Feliciana Parish,2009,15.3
Louisiana,Winn Parish,2018,23.8
Louisiana,Winn Parish,2017,27.3
Louisiana,Winn Parish,2016,25.6
Louisiana,Winn Parish,2015,26.4
Louisiana,Winn Parish,2014,26.4
Louisiana,Winn Parish,2013,18.5
Louisiana,Winn Parish,2012,20.8
Louisiana,Winn Parish,2011,20.8
Louisiana,Winn Parish,2010,20.8
Louisiana,Winn Parish,2009,22.2
Maine,Androscoggin County,2018,13.2
Maine,Androscoggin County,2017,14.3
Maine,Androscoggin County,2016,14.8
Maine,Androscoggin County,2015,15.7
Maine,Androscoggin County,2014,15.7
Maine,Androscoggin County,2013,15.6
Maine,Androscoggin County,2012,14.8
Maine,Androscoggin County,2011,14.8
Maine,Androscoggin County,2010,14.8
Maine,Androscoggin County,2009,14.8
Maine,Aroostook County,2018,17.2
Maine,Aroostook County,2017,17.5
Maine,Aroostook County,2016,17.7
Maine,Aroostook County,2015,18.5
Maine,Aroostook County,2014,18.5
Maine,Aroostook County,2013,15.2
Maine,Aroostook County,2012,15.9
Maine,Aroostook County,2011,14.6
Maine,Aroostook County,2010,14.4
Maine,Aroostook County,2009,15.7
Maine,Cumberland County,2018,9.7
Maine,Cumberland County,2017,10.7
Maine,Cumberland County,2016,11.1
Maine,Cumberland County,2015,11.6
Maine,Cumberland County,2014,11.6
Maine,Cumberland County,2013,12.6
Maine,Cumberland County,2012,11.1
Maine,Cumberland County,2011,11.1
Maine,Cumberland County,2010,11.1
Maine,Cumberland County,2009,11.1
Maine,Franklin County,2018,12.2
Maine,Franklin County,2017,12.4
Maine,Franklin County,2016,14.1
Maine,Franklin County,2015,14.8
Maine,Franklin County,2014,14.8
Maine,Franklin County,2013,15.6
Maine,Franklin County,2012,17.1
Maine,Franklin County,2011,17.1
Maine,Franklin County,2010,17.1
Maine,Franklin County,2009,17.1
Maine,Hancock County,2018,11.2
Maine,Hancock County,2017,11.6
Maine,Hancock County,2016,12.1
Maine,Hancock County,2015,13.5
Maine,Hancock County,2014,13.5
Maine,Hancock County,2013,12.7
Maine,Hancock County,2012,12.7
Maine,Hancock County,2011,12.7
Maine,Hancock County,2010,12.7
Maine,Hancock County,2009,9.9
Maine,Kennebec County,2018,13.3
Maine,Kennebec County,2017,14.1
Maine,Kennebec County,2016,14.6
Maine,Kennebec County,2015,13.8
Maine,Kennebec County,2014,13.8
Maine,Kennebec County,2013,15.2
Maine,Kennebec County,2012,12.5
Maine,Kennebec County,2011,12.5
Maine,Kennebec County,2010,12.5
Maine,Kennebec County,2009,12.5
Maine,Knox County,2018,10.9
Maine,Knox County,2017,11.6
Maine,Knox County,2016,11.9
Maine,Knox County,2015,11.2
Maine,Knox County,2014,11.2
Maine,Knox County,2013,10.8
Maine,Knox County,2012,11.5
Maine,Knox County,2011,11.5
Maine,Knox County,2010,11.5
Maine,Knox County,2009,11.5
Maine,Lincoln County,2018,12.0
Maine,Lincoln County,2017,11.8
Maine,Lincoln County,2016,12.0
Maine,Lincoln County,2015,12.1
Maine,Lincoln County,2014,12.1
Maine,Lincoln County,2013,11.7
Maine,Lincoln County,2012,11.1
Maine,Lincoln County,2011,11.1
Maine,Lincoln County,2010,11.1
Maine,Lincoln County,2009,11.1
Maine,Oxford County,2018,15.9
Maine,Oxford County,2017,15.2
Maine,Oxford County,2016,16.7
Maine,Oxford County,2015,17.5
Maine,Oxford County,2014,17.5
Maine,Oxford County,2013,14.9
Maine,Oxford County,2012,14.5
Maine,Oxford County,2011,14.5
Maine,Oxford County,2010,14.5
Maine,Oxford County,2009,14.5
Maine,Penobscot County,2018,15.7
Maine,Penobscot County,2017,15.9
Maine,Penobscot County,2016,16.3
Maine,Penobscot County,2015,17.0
Maine,Penobscot County,2014,17.0
Maine,Penobscot County,2013,17.0
Maine,Penobscot County,2012,17.1
Maine,Penobscot County,2011,17.1
Maine,Penobscot County,2010,17.1
Maine,Penobscot County,2009,13.2
Maine,Piscataquis County,2018,19.3
Maine,Piscataquis County,2017,18.8
Maine,Piscataquis County,2016,20.6
Maine,Piscataquis County,2015,20.9
Maine,Piscataquis County,2014,20.9
Maine,Piscataquis County,2013,17.4
Maine,Piscataquis County,2012,17.7
Maine,Piscataquis County,2011,17.7
Maine,Piscataquis County,2010,17.7
Maine,Piscataquis County,2009,15.1
Maine,Sagadahoc County,2018,9.8
Maine,Sagadahoc County,2017,11.3
Maine,Sagadahoc County,2016,10.7
Maine,Sagadahoc County,2015,12.1
Maine,Sagadahoc County,2014,12.1
Maine,Sagadahoc County,2013,10.7
Maine,Sagadahoc County,2012,10.0
Maine,Sagadahoc County,2011,10.0
Maine,Sagadahoc County,2010,10.0
Maine,Sagadahoc County,2009,10.0
Maine,Somerset County,2018,19.3
Maine,Somerset County,2017,17.8
Maine,Somerset County,2016,18.0
Maine,Somerset County,2015,17.6
Maine,Somerset County,2014,17.6
Maine,Somerset County,2013,17.8
Maine,Somerset County,2012,18.2
Maine,Somerset County,2011,17.0
Maine,Somerset County,2010,17.0
Maine,Somerset County,2009,16.9
Maine,Waldo County,2018,13.9
Maine,Waldo County,2017,14.3
Maine,Waldo County,2016,16.0
Maine,Waldo County,2015,16.4
Maine,Waldo County,2014,16.4
Maine,Waldo County,2013,15.2
Maine,Waldo County,2012,15.5
Maine,Waldo County,2011,15.5
Maine,Waldo County,2010,15.5
Maine,Waldo County,2009,15.5
Maine,Washington County,2018,18.5
Maine,Washington County,2017,18.2
Maine,Washington County,2016,18.0
Maine,Washington County,2015,19.1
Maine,Washington County,2014,19.1
Maine,Washington County,2013,19.5
Maine,Washington County,2012,19.8
Maine,Washington County,2011,18.7
Maine,Washington County,2010,18.7
Maine,Washington County,2009,17.8
Maine,York County,2018,8.4
Maine,York County,2017,8.5
Maine,York County,2016,9.4
Maine,York County,2015,9.8
Maine,York County,2014,9.8
Maine,York County,2013,9.4
Maine,York County,2012,9.5
Maine,York County,2011,9.5
Maine,York County,2010,9.5
Maine,York County,2009,9.5
Maryland,Allegany County,2018,16.4
Maryland,Allegany County,2017,16.8
Maryland,Allegany County,2016,17.4
Maryland,Allegany County,2015,18.0
Maryland,Allegany County,2014,18.0
Maryland,Allegany County,2013,17.4
Maryland,Allegany County,2012,16.1
Maryland,Allegany County,2011,12.7
Maryland,Allegany County,2010,12.7
Maryland,Allegany County,2009,12.1
Maryland,Anne Arundel County,2018,6.0
Maryland,Anne Arundel County,2017,6.1
Maryland,Anne Arundel County,2016,6.1
Maryland,Anne Arundel County,2015,5.9
Maryland,Anne Arundel County,2014,5.9
Maryland,Anne Arundel County,2013,7.1
Maryland,Anne Arundel County,2012,5.9
Maryland,Anne Arundel County,2011,5.0
Maryland,Anne Arundel County,2010,4.9
Maryland,Anne Arundel County,2009,4.8
Maryland,Baltimore city,2018,21.8
Maryland,Baltimore city,2017,22.4
Maryland,Baltimore city,2016,23.1
Maryland,Baltimore city,2015,23.7
Maryland,Baltimore city,2014,23.7
Maryland,Baltimore city,2013,23.3
Maryland,Baltimore city,2012,23.4
Maryland,Baltimore city,2011,20.3
Maryland,Baltimore city,2010,19.2
Maryland,Baltimore city,2009,18.1
Maryland,Baltimore County,2018,9.2
Maryland,Baltimore County,2017,9.1
Maryland,Baltimore County,2016,9.3
Maryland,Baltimore County,2015,9.4
Maryland,Baltimore County,2014,9.4
Maryland,Baltimore County,2013,9.6
Maryland,Baltimore County,2012,8.6
Maryland,Baltimore County,2011,7.6
Maryland,Baltimore County,2010,7.5
Maryland,Baltimore County,2009,7.2
Maryland,Calvert County,2018,5.1
Maryland,Calvert County,2017,5.7
Maryland,Calvert County,2016,6.0
Maryland,Calvert County,2015,5.8
Maryland,Calvert County,2014,5.8
Maryland,Calvert County,2013,4.9
Maryland,Calvert County,2012,4.9
Maryland,Calvert County,2011,4.3
Maryland,Calvert County,2010,4.3
Maryland,Calvert County,2009,4.3
Maryland,Caroline County,2018,14.7
Maryland,Caroline County,2017,16.5
Maryland,Caroline County,2016,17.1
Maryland,Caroline County,2015,15.8
Maryland,Caroline County,2014,15.8
Maryland,Caroline County,2013,13.0
Maryland,Caroline County,2012,12.9
Maryland,Caroline County,2011,11.0
Maryland,Caroline County,2010,11.0
Maryland,Caroline County,2009,11.0
Maryland,Carroll County,2018,5.3
Maryland,Carroll County,2017,5.5
Maryland,Carroll County,2016,5.7
Maryland,Carroll County,2015,5.6
Maryland,Carroll County,2014,5.6
Maryland,Carroll County,2013,5.6
Maryland,Carroll County,2012,5.5
Maryland,Carroll County,2011,5.2
Maryland,Carroll County,2010,5.2
Maryland,Carroll County,2009,5.2
Maryland,Cecil County,2018,9.4
Maryland,Cecil County,2017,9.4
Maryland,Cecil County,2016,10.6
Maryland,Cecil County,2015,10.1
Maryland,Cecil County,2014,10.1
Maryland,Cecil County,2013,8.6
Maryland,Cecil County,2012,9.6
Maryland,Cecil County,2011,8.7
Maryland,Cecil County,2010,8.7
Maryland,Cecil County,2009,7.3
Maryland,Charles County,2018,6.1
Maryland,Charles County,2017,7.0
Maryland,Charles County,2016,7.6
Maryland,Charles County,2015,7.9
Maryland,Charles County,2014,7.9
Maryland,Charles County,2013,8.0
Maryland,Charles County,2012,6.7
Maryland,Charles County,2011,5.1
Maryland,Charles County,2010,5.1
Maryland,Charles County,2009,5.0
Maryland,Dorchester County,2018,15.8
Maryland,Dorchester County,2017,15.4
Maryland,Dorchester County,2016,17.0
Maryland,Dorchester County,2015,16.4
Maryland,Dorchester County,2014,16.4
Maryland,Dorchester County,2013,15.2
Maryland,Dorchester County,2012,15.9
Maryland,Dorchester County,2011,13.9
Maryland,Dorchester County,2010,13.9
Maryland,Dorchester County,2009,13.9
Maryland,Frederick County,2018,7.1
Maryland,Frederick County,2017,7.2
Maryland,Frederick County,2016,7.1
Maryland,Frederick County,2015,6.8
Maryland,Frederick County,2014,6.8
Maryland,Frederick County,2013,6.8
Maryland,Frederick County,2012,5.7
Maryland,Frederick County,2011,5.0
Maryland,Frederick County,2010,4.4
Maryland,Frederick County,2009,4.4
Maryland,Garrett County,2018,9.7
Maryland,Garrett County,2017,11.4
Maryland,Garrett County,2016,12.7
Maryland,Garrett County,2015,12.4
Maryland,Garrett County,2014,12.4
Maryland,Garrett County,2013,13.9
Maryland,Garrett County,2012,13.0
Maryland,Garrett County,2011,11.6
Maryland,Garrett County,2010,11.6
Maryland,Garrett County,2009,11.6
Maryland,Harford County,2018,7.6
Maryland,Harford County,2017,7.5
Maryland,Harford County,2016,7.7
Maryland,Harford County,2015,8.0
Maryland,Harford County,2014,8.0
Maryland,Harford County,2013,7.3
Maryland,Harford County,2012,7.5
Maryland,Harford County,2011,6.1
Maryland,Harford County,2010,6.1
Maryland,Harford County,2009,6.1
Maryland,Howard County,2018,5.4
Maryland,Howard County,2017,5.2
Maryland,Howard County,2016,4.9
Maryland,Howard County,2015,5.2
Maryland,Howard County,2014,5.2
Maryland,Howard County,2013,4.3
Maryland,Howard County,2012,4.4
Maryland,Howard County,2011,4.3
Maryland,Howard County,2010,4.3
Maryland,Howard County,2009,3.8
Maryland,Kent County,2018,12.3
Maryland,Kent County,2017,13.1
Maryland,Kent County,2016,12.0
Maryland,Kent County,2015,11.2
Maryland,Kent County,2014,11.2
Maryland,Kent County,2013,13.2
Maryland,Kent County,2012,10.8
Maryland,Kent County,2011,10.9
Maryland,Kent County,2010,10.9
Maryland,Kent County,2009,10.9
Maryland,Montgomery County,2018,6.9
Maryland,Montgomery County,2017,7.0
Maryland,Montgomery County,2016,6.9
Maryland,Montgomery County,2015,6.7
Maryland,Montgomery County,2014,6.7
Maryland,Montgomery County,2013,6.9
Maryland,Montgomery County,2012,6.5
Maryland,Montgomery County,2011,5.9
Maryland,Montgomery County,2010,5.9
Maryland,Montgomery County,2009,5.0
Maryland,Prince George's County,2018,8.9
Maryland,Prince George's County,2017,9.3
Maryland,Prince George's County,2016,9.7
Maryland,Prince George's County,2015,9.6
